number;name;img_url;porcentagem;votos
2524;Leo Kret;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/leo-kret-2524-min.jpg;0,05%;3230
2545;Avani A Loira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/avani-a-loira-2545-min.jpg;0,04%;3009
2516;Kojack;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/kojack-2516-min.jpg;0,04%;2845
1331;Cristina Porto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/cristina-porto-1331-min.jpg;0,04%;2837
1244;Nino Torquato;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/nino-torquato-1244-min.jpg;0,04%;2792
4343;Waldir;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/waldir-4343-min.jpg;0,04%;2731
2599;Jonatas Lisboa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/jonatas-lisboa-2599-min.jpg;0,04%;2659
3677;Victor Boris;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/victor-boris-3677-min.jpg;0,04%;2614
2899;Roberio da Cesta Básica;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/roberio-da-cesta-basica-2899-min.jpg;0,04%;2547
3300;Dr Fernando Corrêlo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-fernando-correlo-3300-min.jpg;0,04%;2523
1231;Nivaldo Teixeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/nivaldo-teixeira-1231-min.jpg;0,04%;2469
1133;Profª Erica Batista;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/prof-erica-batista-1133-min.jpg;0,04%;2449
3333;Pedreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/pedreira-3333-min.jpg;0,03%;2349
1239;Washington Veloso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/washington-veloso-1239-min.jpg;0,03%;2293
2558;Dr. Márcio Rogério;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/dr-marcio-rogerio-2558-min.jpg;0,03%;2226
4560;Luiz Rogerio Leal;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/luiz-rogerio-leal-4560-min.jpg;0,03%;2212
3110;Joao Edson;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/joao-edson-3110-min.jpg;0,03%;2096
3644;Kleber Doutor Saude;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/kleber-doutor-saude-3644-min.jpg;0,03%;1958
1232;Pedro Amorim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/pedro-amorim-1232-min.jpg;0,03%;1820
7744;Totó da Ambulancia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/toto-da-ambulancia-7744-min.jpg;0,03%;1782
2018;O Pastor Eunapio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/o-pastor-eunapio-2018-min.jpg;0,02%;1690
2560;Deninho Guimarães;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/deninho-guimaraes-2560-min.jpg;0,02%;1664
2502;Jose Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/jose-rodrigues-2502-min.jpg;0,02%;1621
4522;Lu Cerqueira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/lu-cerqueira-4522-min.jpg;0,02%;1570
2888;Erico Ribeiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/erico-ribeiro-2888-min.jpg;0,02%;1539
1214;Willy Teixeira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/willy-teixeira-1214-min.jpg;0,02%;1536
7007;Irmao Charlston;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/irmao-charlston-7007-min.jpg;0,02%;1503
7013;Lauro Amorim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/lauro-amorim-7013-min.jpg;0,02%;1410
4333;Irmão Ad Guarda;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/irmao-ad-guarda-4333-min.jpg;0,02%;1404
2550;Saulo Calmon;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/saulo-calmon-2550-min.jpg;0,02%;1325
1235;Andréah Fraga;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/andreah-fraga-1235-min.jpg;0,02%;1320
3663;Sargento Morgado;https://cdn-eleicoes.gazetadopovo.com.br/fotos/bahia/deputado-federal/sargento-morgado-3663-min.jpg;0,02%;1282
