number;name;img_url;porcentagem;votos
5130;Wendella Sara;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/wendella-sara-5130-min.jpg;0,01%;117
2890;Rosa Maria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/rosa-maria-2890-min.jpg;0,01%;110
2800;Taty Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/taty-rodrigues-2800-min.jpg;0,01%;102
2871;Jesse Artur;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/jesse-artur-2871-min.jpg;0,01%;99
2845;Erivanilda Pereira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/erivanilda-pereira-2845-min.jpg;0,01%;90
2929;Daniel Cirilo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/daniel-cirilo-2929-min.jpg;0,00%;52
1222;Kerinho (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/kerinho-1222-min.jpg;0,00%;0
5566;Leleu (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/leleu-5566-min.jpg;0,00%;0
1933;Jumaria Mota (Indeferido com recurso);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/jumaria-mota-1933-min.jpg;0,00%;0
2822;Confessor O Agente da Gente (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/confessor-o-agente-da-gente-2822-min.jpg;0,00%;0
5120;Wanessa Medeiros (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/wanessa-medeiros-5120-min.jpg;0,00%;0
2811;Jaziel Nascimento (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/jaziel-nascimento-2811-min.jpg;0,00%;0
2844;Tercia Dayane (Indeferido);https://cdn-eleicoes.gazetadopovo.com.br/fotos/rio-grande-do-norte/deputado-federal/tercia-dayane-2844-min.jpg;0,00%;0
