number;name;img_url;porcentagem;votos
1177;Alysom Brasil;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/alysom-brasil-1177-min.jpg;0,11%;6313
4345;Carlos Moraes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/carlos-moraes-4345-min.jpg;0,11%;6146
3120;Olavo Santos;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/olavo-santos-3120-min.jpg;0,11%;6041
1255;Professor Dionísio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-dionisio-1255-min.jpg;0,10%;5889
1314;Neveraldo Oliboni;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/neveraldo-oliboni-1314-min.jpg;0,10%;5784
1755;Adriana de Macedo Aguila;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/adriana-de-macedo-aguila-1755-min.jpg;0,10%;5747
1301;Prof. Nilton Stein;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/prof-nilton-stein-1301-min.jpg;0,10%;5691
4399;Professor Rigobello;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-rigobello-4399-min.jpg;0,09%;5391
4029;Zezinho da Ração;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/zezinho-da-racao-4029-min.jpg;0,09%;5338
1555;João Nieckars;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/joao-nieckars-1555-min.jpg;0,09%;5127
1789;Delegado Gastão;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/delegado-gastao-1789-min.jpg;0,08%;4670
1390;Victória;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/victoria-1390-min.jpg;0,08%;4639
1233;Zezinho Fisioterapeuta;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/zezinho-fisioterapeuta-1233-min.jpg;0,08%;4572
1733;Bonin;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/bonin-1733-min.jpg;0,08%;4501
4390;Professor Cabo Tomas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-cabo-tomas-4390-min.jpg;0,08%;4447
